dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9967056832880027,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9982310728357382,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9996256477322129,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9996700562093548,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8443815673964123,2,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8334204471756412,2,1
Lafyatis_Rojas_2019_10Xv1,B cell,B cell lineage,B cell lineage,Underannotated,B cell lineage,0.9966319840631385,0,1
Lafyatis_Rojas_2019_10Xv1,CD1c-positive myeloid dendritic cell,Dendritic cells,B cell lineage,Misannotated,B cell lineage,0.8481565748106042,1,2
Lafyatis_Rojas_2019_10Xv1,non-classical monocyte,Monocytes,Macrophages,Misannotated,Macrophages,0.5857280579278143,4,4
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.973850688995467,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9573491625862246,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9996882163494433,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Fibroblasts,0.6064769543379394,3,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9873634248014885,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.5576747863708909,2,3
Lafyatis_Rojas_2019_10Xv1,vein endothelial cell,EC venous,None,Underannotated,EC venous,0.9997086050539827,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7173170954493139,2,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9992963418240692,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9992045990144415,0,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.8615038810482305,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.5013859772419198,5,4
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9936994722145571,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997223505275825,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9776200075302734,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.7764446936123195,2,2
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.8192781081239735,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7093001353073055,3,4
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,EC capillary,0.4018228043650115,4,4
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.8824436119483989,2,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9547367489192942,1,1
Lafyatis_Rojas_2019_10Xv1,endothelial cell of lymphatic vessel,Lymphatic EC mature,None,Underannotated,Lymphatic EC mature,0.8999967623837347,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9873419736987228,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9997139185220081,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9884731833484619,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9999773055579324,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.932776508178719,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9999803284821986,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9924171325559166,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,EC venous,0.5844465465112141,2,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998386947724585,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.996764217854114,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9980557369738282,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Innate lymphoid cell NK,0.6172397592323229,3,3
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9926411281749863,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9025859022149847,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.8591011906269767,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9483533344569209,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Dendritic cells,Misannotated,Macrophages,0.9245854645709424,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9565556618484122,1,0
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9909165559362813,0,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9860549349659574,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.41305909060867624,3,4
Lafyatis_Rojas_2019_10Xv1,non-classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9650462989393896,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9999314016171009,1,0
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9763283221917433,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,T cell lineage,Misannotated,Innate lymphoid cell NK,0.539643535064427,6,6
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9830116218612213,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.8906980974336315,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9903503609369153,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7650084543032412,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Monocytes,Misannotated,Monocytes,0.7839724684464665,2,2
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Secretory,0.434412621695874,4,4
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7262551867797032,3,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8292369494764493,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6036916015558215,3,2
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9744465752042234,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9741987331275593,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,T cell lineage,Misannotated,Macrophages,0.9998536489354,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7879139319816806,2,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9315908959272696,1,1
Lafyatis_Rojas_2019_10Xv1,non-classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.8878082483540729,2,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.5945733007207125,4,4
Lafyatis_Rojas_2019_10Xv1,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9943849075750159,1,0
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9996355894560346,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Fibroblasts,0.6439046903699576,4,4
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.4450935311070875,4,4
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9957841133973522,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9747060186048842,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9997394681296702,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,Innate lymphoid cell NK,0.6468955337026506,2,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9991199997193827,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9696784369783625,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9915877378701679,0,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8587345596708325,1,2
Lafyatis_Rojas_2019_10Xv1,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9998228985625461,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9954376627026836,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9863753439270635,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Rare,0.6886118381438273,2,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9984175977379417,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9966850077205366,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.5687121411457363,2,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.922545816778428,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9927223439703208,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.8834618546277798,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.994231493324039,1,0
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9999705118262775,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9996994876956456,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.986701826099343,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9998527527785822,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,AT1,0.8398862011080394,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9264486974456949,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Macrophages,0.553844225802947,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8975137907598648,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9940068467848656,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9910185314441293,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9999355358179723,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.6099944038379018,2,3
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6909086956665598,3,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9995921994267295,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9886900839832583,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.99600928036195,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.34822673196493253,4,4
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9907834044276135,1,1
Lafyatis_Rojas_2019_10Xv1,mast cell,Mast cells,Mast cells,Correctly annotated,Mast cells,0.9986631020551713,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9013704627333291,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9577999669281051,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9280750601000867,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9559388982282042,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.6632647848214608,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9644222704972291,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9999729439484235,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary artery endothelial cell,EC arterial,None,Underannotated,EC venous,0.5979602721439302,2,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9978764333094412,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.975132004435579,0,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Fibroblasts,0.8783337013221933,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9753555589286952,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9183407825870435,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.5019187226643682,2,2
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.904679599178939,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9996669894351637,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Monocytes,0.5127013717617087,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9904719829564144,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.8363318605536151,2,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9469266457572777,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.8636136701090336,2,2
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.990629600134609,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9998374166121686,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9784841104467926,1,1
Lafyatis_Rojas_2019_10Xv1,respiratory basal cell,Basal,None,Misannotated,AT1,0.3928145360193673,4,4
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9999675378704357,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9650790900281564,1,0
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9694566437216385,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9997542091585154,0,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.8256504163062698,2,2
Lafyatis_Rojas_2019_10Xv1,mast cell,Mast cells,Mast cells,Correctly annotated,Mast cells,0.9739984613960927,0,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.5645723410527881,2,3
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7809044487321856,1,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9719022814697076,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9917107373490831,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9958509563216452,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.5181059990534951,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9189822987503623,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.8496194096757639,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9987231685588109,0,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9851066111667574,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9977071358285913,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.4576020856629925,3,3
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.617823202390831,3,3
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9339626008911706,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.8772593396189569,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,B cell lineage,0.4799889615420051,2,2
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.8434858377615037,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9909688528020343,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9999880974086313,0,1
Lafyatis_Rojas_2019_10Xv1,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999980794723213,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.6992749414787955,2,2
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9669552149183955,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9996867343268148,0,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9992591795443562,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8565427189894466,1,2
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9883778003667315,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9983607197783284,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6935116373239695,3,3
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.5960215424914611,5,5
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.5042179130777619,3,3
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.5594543309867231,1,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9690370142026972,1,1
Lafyatis_Rojas_2019_10Xv1,classical monocyte,Monocytes,None,Misannotated,Basal,0.33810834142640694,6,5
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.46634103017160494,2,2
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9983030045752195,1,1
Lafyatis_Rojas_2019_10Xv1,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Secretory,0.4634947723707848,2,3
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.999454575962852,1,1
Lafyatis_Rojas_2019_10Xv1,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Underannotated,T cell lineage,0.9932396132896978,1,0
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9996269685152743,0,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9662931141734384,1,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9977145262720866,1,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9996501479537573,0,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9996099369563535,1,1
Lafyatis_Rojas_2019_10Xv1,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8284044394544618,1,2
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9828168316387133,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9747047767852665,1,1
Lafyatis_Rojas_2019_10Xv1,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.7318496307915515,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,T cell lineage,Misannotated,Innate lymphoid cell NK,0.8027537971094159,2,1
Lafyatis_Rojas_2019_10Xv1,"CD8-positive, alpha-beta T cell",T cell lineage,Macrophages,Misannotated,Innate lymphoid cell NK,0.9543051197258487,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9999639591436885,1,1
Lafyatis_Rojas_2019_10Xv1,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.8598680823283147,2,1
Lafyatis_Rojas_2019_10Xv1,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9904958601587318,1,1
